媕	om1
媖	jaeng1
媚	mij3
媛	hjwen3
媛	hjwon1
媞	dej2
媞	dej1
媞	dzye2
媟	sjet4
媠	dwa3
媠	thwa2
媢	mjij3
媢	mowk4
媢	maw2
媢	maw3
媣	kam1
媣	nyem2
媥	phjien1
媦	hjwïj3
媧	kwae1
媧	kwea1
媨	tsjuw3
媪	aw2
媮	yu1
媮	thuw1
媯	kjwe1
媰	dzrju1
媱	yew1
媲	phej3
媳	sik4
媵	ying3
媵	zying3
媷	nyowk4
媸	tsyhi1
媺	mij2
媻	ba1
媻	ban1
媼	aw2
媽	mu2
媽	mae1
媾	kuw3
媿	kwij3
嫁	kae3
嫂	saw2
嫄	ngjwon1
嫇	meang1
嫇	meng2
嫇	meng1
嫈	jwieng1
嫈	eang3
嫈	eang1
嫉	dzit4
嫉	dzij3
嫋	new2
嫌	hem1
嫑	pjiew3
嫕	ej3
嫖	phjiew3
嫖	phjiew1
嫗	ju3
嫘	lwij1
嫙	zjwen3
嫙	zjwen1
嫚	maen3
嫛	ej1
嫜	tsyang1
嫠	li1
嫡	tek4
嫡	traek4
嫢	hen2
嫢	tsjwe1
嫢	gjwij2
嫣	jen1
嫣	jon3
嫣	jen2
嫣	xjen1
嫥	tsywen1
嫦	dzyang1
嫧	tsrheak4
嫧	tshjek4
嫧	tsreak4
嫩	nwon3
嫪	law3
嫪	law1
嫫	mu1
嫭	hu3
嫯	ngaw3
嫯	ngaw1
嫳	phet4
嫴	ku1
嫵	mju2
嫷	dwa2
嫷	thwa3
嫷	thwa2
嫸	tsyen2
嫺	hean1
嫻	hean1
嫼	eat4
嫽	ljew2
嫽	lew3
嫽	lew1
嫿	hweak4
嬀	kjwe1
嬃	sju1
嬅	hwae3
嬆	xip4
嬇	hwoj3
嬇	khweaj3
嬈	nyew2
嬈	xew3
嬈	new2
嬉	xi3
嬉	xi1
嬋	dzyen1
嬌	kjew1
嬌	kjew2
嬌	gjew1
嬎	phjon3
嬐	ngjem2
嬒	wat4
嬒	waj3
嬔	phjon3
嬖	pej3
嬗	dzyen3
嬗	tan2
嬗	than1
嬙	dzjang1
嬙	srik4
嬚	ljem2
嬛	jwien1
嬛	xjwien1
嬛	gjwieng1
嬜	om1
嬜	xim1
嬜	xam1
嬝	new2
嬡	oj3
嬣	nreang1
嬤	ma2
嬤	kwa2
嬥	dew2
嬥	dew3
嬥	dew1
嬥	draewk4
嬩	yo1
嬪	bjin1
嬬	nyu1
嬭	nrea2
嬭	nej2
嬮	jiep4
嬮	jiem3
嬮	jiem1
嬯	doj1
嬰	jieng1
嬱	tshjem3
嬲	new2
嬳	wak4
嬳	jwak4
嬴	yeng1
嬸	syim2
嬹	xing3
嬻	duwk4
嬼	ljuw2
嬼	ljuw3
嬽	jwen1
嬽	wean1
嬾	lan2
嬿	en2
嬿	en3
孀	srjang1
孁	leng1
孂	kjew2
孂	kem2
孂	kok4
孂	kjiw2
孃	nrjang1
孃	nyang1
孅	sjem1
孈	ywij2
孈	ye2
孈	hwea3
孈	xjwie3
孉	gjwen1
孋	lje1
孌	ljwen2
孌	ljwen3
孎	traewk4
孎	trjowk4
子	tsi2
孑	kjiet4
孒	kjwot4
孒	kjut4
孒	kjowng2
孓	kjowng2
孓	kjwot4
孔	khuwng2
孕	ying3
孖	dzi3
孖	tsi1
字	dzi3
存	dzwon1
孚	phju1
孛	bwoj3
孛	bwot4
孜	tsi1
孝	xaew3
孟	maeng3
孠	zi3
孡	thoj1
孢	baew2
季	kjwij3
孤	ku1
孥	nu2
孥	nu1
孨	nrip4
孨	tsywen2
孨	tsrjwen3
孩	hoj1
孫	swon1
孬	nraew1
孮	dzowng1
孰	dzyuwk4
孱	dzrjen1
孱	dzrean2
孱	dzrean1
孳	dzi3
孳	tsi1
孴	yip4
孴	ngi2
孵	phju1
孷	li1
學	haewk4
孺	nyu3
孼	ngjet4
孽	ngjet4
孿	ljwen1
孿	srjwen3
孿	srwaen3
宀	mjien1
宁	drjo2
宁	drjo1
宂	nyowng2
它	tha1
宄	kwij2
宅	draek4
宇	hju2
守	syuw2
守	syuw3
安	an1
宊	thwot4
宋	sowng3
完	hwan1
宎	ew1
宏	hweang1
宐	ngje1
宓	mjit4
宓	mit4
宔	tsyu2
宕	dang3
宖	hweang1
宖	weang1
宗	tsowng1
官	kwan1
宙	drjuw3
定	deng3
定	teng3
宛	jwon2
宛	jwon1
宜	ngje1
客	khaek4
宣	sjwen1
室	syit4
宥	hjuw3
宦	hwaen3
宧	yi1
宫	kjuwng1
宬	dzyeng1
宭	gjun1
宭	kjun1
宮	kjuwng1
宰	tsoj2
宲	paw2
害	haj3
害	hat4
宴	en3
宴	en2
宵	sjew1
家	kae1
宷	syim2
宸	dzyin1
容	yowng1
宿	sjuwk4
宿	sjuw3
寀	tshoj2
寁	dzjep4
寁	tsom2
寂	dzek4
寄	kje3
寅	yin1
寅	yij1
密	mit4
寇	khuw3
寋	gjon2
富	pjuw3
寍	neng1
寎	pjaeng3
寏	hwan1
寐	mjij3
寑	tshim2
寒	han1
寓	ngju3
寔	dzyik4
寖	tsim2
寗	neng3
寘	tsye3
寞	mak4
察	tsrheat4
寡	kwae2
寢	tshim2
寣	xwot4
寤	ngu3
寥	lew1
寥	lek4
實	zyit4
寧	neng1
寨	dzraej3
寨	sok4
審	syim2
寪	hjwe2
寫	sjae2
寬	khwan1
寮	lew1
寯	tswin3
寰	hwen3
寰	hwaen1
寱	ngjiej3
寴	tshin3
寴	tshin1
寵	trhjowng2
寶	paw2
寷	phjuwng1
寸	tshwon3
寺	zi3
寽	lwit4
封	pjowng1
封	pjowng3
尃	phju1
射	zyae3
射	yae3
射	zyek4
射	yek4
尅	khok4
將	tsjang3
將	tsjang1
將	tshjang1
專	tsywen1
尉	jwïj3
尉	jut4
尊	tswon1
尋	zim1
尌	dzyu3
對	twoj3
導	daw3
小	sjew2
尐	tsjet4
少	syew2
少	syew3
尒	nye2
尔	nye2
尕	kae2
尖	tsjem1
尗	syuwk4
尚	dzyang3
尚	dzyang1
尜	kaet4
尞	ljew3
尟	sjen2
尠	1
尠	sjen2
尢	hjuw1
尢	wang1
尣	wang1
尤	hjuw1
尥	baew1
尥	lew3
尨	maewng1
尪	wang1
尬	keaj3
尯	khwij3
尰	dzyowng2
就	dzjuw3
尲	keam1
尳	hwot4
尳	kwot4
尵	dwoj1
尵	drweaj1
尷	kaem1
尸	syij1
尹	ywin2
尺	tsyhek4
尻	khaw1
尼	nrij1
尾	mjïj2
尿	new3
局	gjowk4
屁	phjij3
屄	pjij1
居	kjo1
居	ki1
屆	keaj3
屈	khjut4
屈	kjut4
届	keaj3
屋	uwk4
屌	tew2
屍	syij1
屍	syij3
屎	xjij1
屎	syij2
屏	beng1
屏	pjieng2
屏	pjieng1
屐	gjaek4
屑	set4
屑	swot4
屒	dzyin1
屒	trin2
屓	xij3
屔	nej1
展	trjen2
屖	sej1
屙	a1
屚	luw3
屜	thej3
屝	bjïj3
属	dzyowk4
属	tsyowk4
屟	sep4
屠	drjo1
屠	du1
屢	lju3
屣	srje2
屣	srje3
層	dzong1
履	lij2
屧	sep4
屨	kju3
屩	kjak4
屬	dzyowk4
屬	tsyowk4
屮	trhjet4
屯	dwon1
屯	trwin1
屰	ngjaek4
山	srean1
屳	xjen1
屴	lik4
屵	ngjon2
屵	ngat4
屸	luwng1
屹	ngjït4
屺	khi2
屼	ngwot4
屾	srin1
岈	xae1
岉	mjut4
岊	dzet4
岊	tset4
岌	ngip4
岍	khen1
岏	ngwan1
岐	gjie1
岑	dzrim1
岓	gjïj1
岔	tsrhae3
岜	pae1
岝	dzraek4
岝	dzak4
岟	jang2
岠	gjo2
岡	kang1
岢	kha2
岣	kuw2
岣	kju1
岦	lip4
岧	dew1
岨	tshjo1
岩	ngaem1
岫	zjuw3
岬	kaep4
岭	leng1
岯	bij1
岰	aew3
岱	doj3
岳	ngaewk4
岵	hu2
岷	min1
岸	ngan3
岻	drij1
岻	tej1
峁	maew2
峇	khop4
峉	ngaek4
峋	swin1
峏	nyi1
峐	koj1
峑	tshjwen1
峒	duwng3
峒	duwng1
峓	yij1
峔	mu2
峕	dzyi1
峗	ngjwe1
峘	hwan1
峘	hong1
峙	dri2
峛	lje2
峞	ngwoj2
峞	ngwoj1
峨	nga1
峩	nga1
峪	yowk4
峬	pu1
峭	tshjew3
峮	khwin1
峯	phjowng1
峰	phjowng1
峱	naw1
峴	hen2
島	taw2
峹	du1
峻	swin3
峽	heap4
峿	ngu1
崀	lang2
崁	khom3
崆	khuwng1
崆	khaewng1
崇	dzrjuwng1
崈	dzrjuwng1
崋	hwae3
崋	hwae1
崌	kjo1
崍	loj1
崎	khje1
崎	gjïj1
崐	kwon1
崑	kwon1
崒	dzwit4
崒	dzwot4
崔	dzwoj1
崔	tshwoj1
崖	ngje1
崖	ngea1
崗	kang1
崘	lwon1
崙	lwon1
崚	ling1
崛	gjut4
崛	ngjut4
崝	dzreang1
崞	kwak4
崟	ngim1
崠	tuwng1
崢	dzraeng1
崢	dzreang1
崤	haew1
崤	haw1
崥	bej1
崥	pjie2
崦	jem1
崧	sjuwng1
崨	dzjep4
崩	pong1
崪	dzwot4
崮	ku3
崱	dzrik4
崲	hwang1
崳	yu1
崴	weaj1
崵	yang1
崵	dang2
崶	pjowng1
崷	dzjuw1
崹	dej1
崺	ye2
崽	srea1
崽	sreaj1
崾	jiew2
崿	ngak4
嵀	drju2
嵁	kheam1
嵁	khom1
嵁	ngom1
嵁	ngom2
嵁	dzream2
嵃	ngjen2
嵆	hej1
嵇	hej1
嵈	hwan2
嵊	zying3
嵋	mij1
嵌	khaem1
嵌	dzam2
嵍	mju3
嵎	ngju1
嵐	lom1
嵑	khat4
嵒	ngeam1
嵔	jwïj2
嵔	jwïj1
嵔	woj2
嵕	tsuwng1
嵙	khwa1
嵞	du1
嵟	twoj1
嵠	khej1
嵣	dang2
嵣	dang3
嵤	hweang1
嵥	gjet4
嵦	ngoj1
嵧	ljuw1
嵨	u2
嵩	sjuwng1
嵫	tsi1
嵬	ngwoj1
嵬	ngwoj2
嵯	tsrhje1
嵯	dza1
嵰	khjem2
嵱	yowng1
嵲	nget4
嵳	dza1
嵸	tsuwng2
嵸	tsuwng1
嵼	srean2
嵽	det4
嵾	tsrhim1
嶀	thu1
嶁	luw2
嶁	lju2
嶁	lju1
嶂	tsyang3
嶃	dzream2
嶃	dzraem1
嶄	dzream2
嶄	tsream2
嶅	ngaw1
嶇	khju1
嶈	tshjang1
嶉	tswij1
嶉	tsju1
嶉	tswij2
嶊	tswoj2
嶏	phjut4
嶏	phwoj3
嶑	zjang2
嶒	dzing1
嶓	pa1
嶔	khim1
嶕	dzjew1
嶗	law1
嶘	dzrean2
嶙	lin2
嶙	lin1
嶚	lew1
嶜	dzim1
嶝	tong3
嶞	dwa2
嶟	tswin1
嶟	tswon1
嶠	gjew3
嶠	gjew1
嶢	ngew1
嶧	yek4
嶨	haewk4
嶨	khaewk4
嶩	naw1
嶪	ngjaep4
嶭	nget4
嶭	ngat4
嶮	xjem2
嶮	ngjem2
嶰	hea2
嶲	sjwe2
嶴	aw3
嶷	ngi1
嶷	ngik4
嶸	hjwaeng1
嶸	hweang1
嶺	ljeng2
嶻	dzat4
嶻	dzet4
嶼	zjo2
嶽	ngaewk4
嶾	jïn2
巀	dzet4
巀	dzat4
巁	ljej3
巂	hwej1
巃	luwng2
巃	luwng1
巇	xje1
巈	kjuwk4
巉	dzraem2
巉	dzraem1
巊	eng2
巋	khwij2
巋	khwij1
巍	ngjwïj1
巎	naw1
巏	kwan3
巐	trhjew2
巑	dzwan1
巒	lwan1
巓	ten1
巔	ten1
巖	ngaem1
巘	ngjen2
巘	ngjon2
巛	khwon1
巜	kwaj3
川	tsyhwen1
州	tsyuw1
巟	xwang1
巠	keng1
巡	zwin1
巢	dzraew3
巢	dzraew1
巤	ljep4
工	kuwng1
左	tsa2
左	tsa3
巧	khaew2
巧	khaew3
巨	gjo2
巩	kjowng2
巫	mju1
差	tsrhae1
差	tsrhea1
差	tsrhje1
差	tsrhea3
差	tsrheaj1
巰	gjuw1
己	ki2
已	yi2
已	zi2
已	yi3
巳	zi2
巳	yi2
巳	yi3
巴	pae1
巵	tsye1
巷	haewng3
巸	yi1
巹	kjïn2
巽	swon3
巾	kin1
巿	pjut4
帀	tsop4
市	dzyi2
布	pu3
帆	bjom1
帆	bjom3
帇	nrjep4
帊	phae3
帋	tsye2
希	xjïj1
帍	hu2
帑	nu1
帑	thang2
帒	doj3
帓	maet4
帔	phje3
帔	phje1
帕	maet4
帕	phae3
帖	thep4
帗	pat4
帗	pjut4
帘	ljem1
帘	dzrin1
帙	drit4
帚	tsyuw2
帛	baek4
帝	tej3
帞	maek4
帟	yek4
帢	kheap4
帣	kjwen3
帤	nrjo1
帥	srwij3
帥	srwit4
帨	sywej3
帨	tshjwej3
帩	tshjew3
帪	tsyin1
師	srij1
帬	gjun1
席	zjek4
帳	trjang3
帴	dzan1
帴	san3
帴	sreat4
帴	tsjen2
帴	tsen1
帵	wan1
帶	taj3
帷	hwij1
常	dzyang1
帹	sraep4
帺	gi3
帽	maw3
帾	tu2
帿	huw1
幀	traeng3
幃	hjwïj1
幄	aewk4
幅	pjuwk4
幅	pik4
幋	ban1
幌	hwang2
幍	thaw1
幎	mek4
幏	kae3
幏	kae1
幐	dong3
幐	dong1
幑	xjwïj1
幒	tshjowng2
幔	man3
幕	mak4
幖	pjiew1
幗	kweak4
幗	kwoj3
幘	tsreak4
幛	tsyang3
幝	tsyhen2
幞	bjowk4
幟	tsyhi3
幟	syi3
幠	xu1
幡	phjon1
幢	draewng3
幢	draewng1
幣	bjiej3
幦	mek4
幧	tshjew1
幧	tshaw1
幨	tsyhem3
幨	tsyhem1
幪	muwng1
幫	pang1
幬	daw3
幬	drjuw1
幭	met4
幮	drju1
幯	tset4
幰	xjon2
幱	lan1
干	kan1
平	bjaeng1
平	bjien1
年	nen1
幵	ken1
并	pjieng1
并	pjieng3
幷	pjieng3
幸	heang2
幹	kan3
幺	ew1
幻	hwean3
幼	jiw3
幽	jiw1
幾	kjïj1
幾	kjïj2
幾	gjïj1
幾	gjïj3
广	ngjem2
广	ngjaem2
庀	phjie2
庁	theng1
庄	beang1
庇	pjij3
庈	gim1
庉	dwon2
庉	dwon1
床	dzrjang1
庋	kjwe2
庋	kje2
庌	ngae2
庌	ngae1
庍	pea3
庍	xjïn3
序	zjo2
底	tej2
庖	baew1
店	tem3
庘	aep4
庚	kaeng1
庛	tshje3
府	pju2
庠	zjang1
庡	jïj2
庢	trit4
庣	thew1
庤	dri2
庥	xjuw1
度	du3
度	dak4
座	dzwa3
庨	xaew1
庩	thu1
庪	kjwe2
庫	khu3
庭	deng1
庮	yuw2
庮	yuw1
庯	pu1
庰	bjieng3
庱	trhing2
庱	trhing1
庲	loj1
庳	bjie2
庳	pjie1
庴	dzjek4
庴	tsjek4
庵	om1
庵	op4
庶	syo3
庶	tsyo3
康	khang1
庸	yowng1
庹	thak4
庽	ngju3
庾	yu2
庿	mjew3
廀	suw2
廁	tsrhi3
廂	sjang1
廄	kjuw3
廅	ap4
廆	hwoj2
廇	ljuw3
廈	hae2
廉	ljem1
廊	lang1
廋	suw2
廋	srjuw1
廌	drea2
廌	drje2
廏	kjuw3
廐	kjuw3
廑	gin3
廒	ngaw1
廓	khwak4
廔	luw1
廕	im3
廖	ljuw3
廖	lew1
廘	luwk4
廙	yi3
廙	yik4
廚	drju1
廛	drjen1
廜	du1
廝	sje1
廞	xim2
廞	xim1
廟	mjew3
廠	tsyhang2
廠	tsyhang3
廡	mju2
廢	pjoj3
廣	kwang2
廥	kwaj3
廦	pek4
廦	phjiek4
廧	dzjang1
廨	kea3
廩	lim2
廬	ljo1
廮	jieng2
廯	sjen2
廯	sjen1
廱	jowng1
廲	lej1
廳	theng1
廴	yin2
延	yen1
延	yen3
延	tsyeng1
廷	deng1
廷	deng3
建	kjon3
廻	hwoj1
廾	kjowng2
廾	kjowng1
廿	nyip4
弁	bjen3
异	yi3
异	yi1
弃	khjij3
弄	luwng3
弅	bjun2
弆	khjo2
弆	kjo2
弇	jem2
弇	kom1
弈	yek4
弊	bjiej3
弋	yik4
弌	jit4
弍	nyij3
弎	sam1
式	syik4
弑	syi3
弒	syi3
弓	kjuwng1
弔	tew3
弔	tek4
引	yin2
引	yin3
弗	pjut4
弘	hwong1
弛	sye2
弜	gje1
弜	gjang2
弝	pae3
弞	yin2
弞	syin2
弟	dej3
弟	dej2
弢	thaw1
弣	phju2
弤	tej2
弤	twon1
弥	mjie1
弦	hen1
弧	hu1
弨	tsyhew2
弨	tsyhew1
弩	nu2
弬	yi1
弭	mjie2
弮	khjwen1
弮	kjwen3
弰	sraew1
弱	nyak4
弲	wen1
弲	xjwien1
弳	keng3
弴	tew1
弴	twon1
張	trjang1
張	trjang3
弶	gjang3
強	gjang1
弸	beang1
弸	pheang1
弼	bit4
弽	xep4
弽	syep4
彀	kuw3
彃	pjit4
彄	khuw1
彆	pjiej3
彇	sew1
彈	dan1
彈	dan3
彉	xwak4
彉	kwak4
彊	gjang2
彊	gjang1
彊	kjang3
彋	hwaeng1
彋	hweang1
彌	mjie1
彍	xwak4
彍	kwak4
彎	waen1
彏	xjwak4
彏	kjwak4
彐	kjej3
彔	luwk4
录	luwk4
彖	thwan3
彗	hjwej3
彗	zjwej3
彗	zwij3
彘	drjej3
彙	hjwïj3
彚	hjwïj3
彝	yij1
彞	yij1
彠	hweak4
彠	waek4
彠	jwak4
彡	sjem1
彡	sraem1
形	heng1
彣	mjun1
彤	downg1
彥	ngjen3
彦	ngjen3
彧	juwk4
彩	tshoj2
彪	pjiw1
彫	tew1
彬	pin1
彭	baeng1
彯	phjiew3
彯	phjiew1
彰	tsyang1
影	jaeng2
彲	trhje1
彳	trhjek4
彴	tsyak4
彶	kip4
彷	bang1
彷	phjang2
彸	tsyowng1
役	ywek4
彺	hjwang1
彼	pje2
彽	drij1
彾	leng1
彿	phjut4
往	hjwang2
征	tsyeng1
徂	dzu1
待	doj2
徇	zwin3
很	hon2
徉	yang1
徊	hwoj1
律	lwit4
後	huw2
後	huw3
徎	drjeng2
徎	theng2
徐	zjo1
徑	keng3
徒	du1
得	tok4
徘	bwoj1
徙	sje2
徛	gje2
徛	kje3
徜	dzyang1
從	dzjowng3
從	tshjowng1
從	dzjowng1
徠	loj3
徠	loj1
御	ngjo3
御	ngae3
徢	sep4
徥	dzye2
徥	drje2
徧	pen3
徨	hwang1
復	bjuwk4
復	bjuw3
循	zwin1
徬	bang3
徭	yew1
微	mjïj1
徯	hej2
徯	hej1
徵	tri2
徵	tring1
德	tok4
徹	trhjet4
徹	drjet4
徼	kew3
徼	kew1
徽	xjwïj1
忀	sjang1
忂	gju1
心	sim1
忄	sim1
必	pjit4
忉	taw1
忌	gi3
忍	nyin2
忐	tham2
忑	thok4
忒	thok4
忓	han3
忓	kan1
忔	xjït4
忕	daj3
忕	dzyej3
忕	thaj3
忖	tshwon2
志	tsyi3
忘	mjang3
忘	mjang1
忙	mang1
忚	xej1
忝	them2
忝	them3
忞	min1
忠	trjuwng1
忡	trhjuwng1
忤	ngu3
忥	xjïj3
忦	keat4
忧	hjuw3
忨	ngwan3
忨	ngwan1
忩	tshuwng1
忪	tsyowng1
忪	suwng1
快	khwaej3
忬	yo3
忭	bjen3
忮	tsye3
忯	dzye1
忯	gjie1
忱	dzyim1
忳	dwon1
念	nem3
忶	hjun3
忶	hwon1
忸	nrjuwk4
忺	xjaem1
忻	xjïn1
忼	xang1
忼	khang2
忽	xwot4
忾	xjij1
忿	phjun2
忿	phjun3
怊	trhjew1
怊	tsyhew1
怋	mjin1
怋	mwon1
怌	phij1
怍	dzak4
怎	tsim2
怏	jang2
怏	jang3
怐	xuw3
怐	khuw3
怐	kuw3
怐	kju3
怒	nu3
怒	nu2
怓	nraew1
怔	tsyeng1
怕	phae3
怕	phaek4
怖	phu3
怗	thep4
怙	hu2
怚	dzjo2
怚	tsjae1
怚	tsjo3
怛	tat4
怛	tan3
怜	len1
怜	leng1
思	si1
思	si3
怞	drjuw1
怠	doj2
怡	yi1
怤	phju1
急	kip4
怦	pheang1
性	sjeng3
怨	jwon3
怨	jwon1
怩	nrij1
怪	kweaj3
怫	bjut4
怫	bjïj3
怭	bjit4
怮	juw1
怮	jiw2
怮	jiw1
怮	ew1
怯	khjaep4
怱	tshuwng1
怲	pjaeng2
怲	pjaeng3
怳	xjwang2
怴	xjwit4
怵	trhwit4
怹	tham1
恀	dzye2
恀	tsyhe2
恀	tsye2
恁	nyim2
恁	nyim1
恂	swin1
恃	dzyi2
恄	xjit4
恅	law2
恆	hong1
恇	khjwang1
恈	mjuw1
恉	tsyij2
恌	yew1
恌	thew1
恍	kwang1
恎	det4
恐	khjowng2
恐	khjowng3
恑	kjwe2
恒	hong1
恔	kew2
恕	syo3
恖	si1
恗	xu1
恘	khjiw1
恙	yang3
恚	jwie3
恜	trhik4
恝	khej3
恝	keat4
恞	yij1
恟	xjowng1
恠	kweaj3
恢	khwoj1
恣	tsij3
恤	swit4
恥	trhi2
恧	nrjuwk4
恧	nrik4
恨	hon3
恩	on1
恪	khak4
恫	duwng3
恫	thuwng1
恬	dem1
恭	kjowng1
恮	tshjwen1
恮	tsrjwen1
息	sik4
恰	kheap4
恱	ywet4
恲	phaeng1
恾	mang1
恿	yowng2
悀	yowng2
悁	jwien1
悂	pej1
悂	phjij1
悃	khwon2
悄	tshjew2
悅	ywet4
悆	yo3
悇	yo3
悇	trhjo3
悇	thu1
悈	keaj3
悈	kik4
悉	sit4
悊	trjet4
悋	lin3
悌	dej3
悌	dej2
悍	han3
悏	khep4
悐	thek4
悑	phu3
悒	ip4
悔	xwoj2
悔	xwoj3
悕	xjïj1
悖	bwot4
悖	bwoj3
悗	man1
悙	xaeng1
悚	sjowng2
悛	tshjwen1
悜	trhjeng2
悝	li2
悝	khwoj1
悞	ngu3
悟	ngu3
悠	yuw1
悢	ljang3
患	hwaen3
悤	tshuwng1
您	nrim2
悮	ngu3
悰	dzowng1
悱	phjïj2
悲	pij1
悴	dzwij3
悵	trhjang3
悶	mwon3
悷	lej3
悸	gjwij3
悹	kwan2
悹	kwan3
悹	kwan1
悺	kwan3
悻	heang2
悻	heng2
悼	daw3
悽	tshej1
悾	khuwng3
悾	khuwng1
悾	khaewng1
悿	them2
惀	lwin1
惀	lwon2
惁	sek4
惂	khom2
惃	kwon2
惃	kwon1
惄	nek4
情	dzjeng1
惆	trhjuw1
惆	khjiw1
惇	tsywin1
惇	twon1
惈	kwa2
惋	wan3
惌	jwon2
惌	jwon1
惎	gi3
惏	lom1
惑	hwok4
惔	dam2
惔	dam3
惔	dam1
惕	thek4
惗	sjen3
惗	nep4
惘	mjang2
惙	trjwet4
惚	xwot4
惛	xwon2
惛	xwon3
惛	xwon1
惜	sjek4
惝	tsyhang2
惝	thang2
惟	ywij1
惠	hwej3
惡	ak4
惡	u1
惡	u3
惢	dzjwe2
惢	swa2
惢	tsjwe1
惣	tsuwng2
惦	tem3
惪	tok4
惰	dwa2
惰	dwa3
惱	naw2
惲	Jun-02
想	sjang2
惴	tsywe3
惵	dep4
惶	hwang1
惷	tsyhwin2
惸	gjwieng1
惹	nyae2
惹	nyak4
惺	sjeng2
惺	seng1
惻	tsrhik4
惼	pen2
愀	dzjuw2
愀	tshjew2
愁	dzrjuw1
愃	sjwen1
愃	xjwon2
愆	khjen1
愇	hjwïj2
愈	yu2
愉	yu1
愊	phik4
愋	xjwon1
愍	min2
愎	bik4
意	i3
愐	mjien2
愒	khjet4
愒	khjej3
愒	khaj3
愓	dang2
愔	jim1
愕	ngak4
愖	dzyim1
愗	muw3
愙	khak4
愚	ngju1
愛	oj3
愜	khep4
愞	nywen2
愞	nwa3
愞	nwan3
感	kom2
愠	Jun-03
愡	tshuwng3
愢	soj1
愣	long3
愧	kwij3
愨	khaewk4
愩	kuwng1
愪	hwin2
愪	hjun1
愫	su3
愬	su3
愬	sreak4
愭	gjij1
愮	yew1
愯	sjowng2
愱	dzit4
愲	kwot4
愴	tsrhjang2
愴	tsrhjang3
愵	nek4
愶	xjaep4
愷	khoj2
愺	tshaw2
愻	swon3
愼	dzyin3
愽	pak4
愾	xjïj3
愾	khoj3
愿	ngjwon3
慀	hea1
慀	hej3
慁	hwon3
慂	yowng2
慃	aewng2
慄	lit4
慅	saw1
慅	tshaw2
慅	tshaw3
慆	thaw1
慇	jïn1
慈	dzi1
慉	xjuwk4
慊	khem2
態	thoj3
慌	xwang2
慍	Jun-03
慎	dzyin3
慏	mjieng2
慒	dzowng1
慒	zjuw1
慓	bjiew2
慓	phjiew3
慓	phjiew1
慔	mu3
慕	mu3
慖	kweak4
慖	kwoj3
慗	trhik4
慘	tshom2
慙	dzam1
慚	dzam1
慛	dzwoj1
慜	min2
慝	thok4
慞	tsyang1
慟	duwng3
慢	maen3
慣	kwaen3
慥	tshaw3
慧	hwej3
慨	khoj3
慪	uw2
慪	uw3
慫	sjowng2
慬	gjïn1
慬	kjïn2
慮	ljo3
慯	syang3
慯	syang1
慰	jwïj3
慱	dwan1
慲	man1
慳	khean1
慴	dep4
慴	tsyep4
慵	dzyowng1
慶	khjaeng3
慷	khang2
慸	dej3
慸	trhaej3
慸	trhjej3
慹	dzip4
慹	nep4
慹	tsyip4
慹	tsyep4
慺	luw1
慺	lju2
慺	lju1
慼	tshek4
慽	tshek4
慾	yowk4
憀	ljuw1
憀	lew1
憁	tshuwng3
憂	juw1
憃	trhaewng1
憃	trhjowng3
憃	syowng1
憉	baeng1
憊	beaj3
憋	phjiet4
憋	pjiet4
憌	gjwieng1
憍	khjew1
憍	kjew1
憎	tsong1
憐	len1
憑	bing1
憒	kwoj3
憓	hwej3
憔	dzjew1
憕	draeng1
憕	dreang1
憕	dring1
憖	ngin3
憗	ngin3
憙	xi2
憙	xi3
憚	dan3
憛	thom3
憜	dwa2
憝	dwoj3
憞	dwoj3
憟	sjowk4
憠	gjwot4
憡	tsrheak4
憢	xew1
憤	bjun2
憥	law1
憧	tsyhowng1
憧	draewng3
憨	ham3
憨	xam1
憩	khjej3
憪	haen2
憪	hean1
憫	min2
憬	kjwaeng2
憭	ljew2
憭	lew2
憭	lew1
憮	mju2
憮	mju1
憯	tshem2
憯	tshom2
憰	kwet4
憲	xjon3
憴	zying1
憵	phek4
憶	ik4
憷	tsrhjo2
憸	sjem1
憸	xjem2
憸	tshjem2
憸	tshjem1
憹	nowng1
憹	naw1
憺	dam2
憺	dam3
憼	kjaeng2
憼	kjang2
憽	suwng1
憾	hom3
憿	kew1
懀	waej3
懀	waj3
懁	kwen3
懂	tuwng2
懃	gjïn1
懄	gjïn1
懅	gjo1
懆	tshaw2
懆	tshaw3
懇	khon2
懈	kea3
應	ing3
應	ing1
懊	aw2
懊	aw3
懊	juwk4
懋	muw3
懌	yek4
懍	lim2
懎	srik4
懕	jiem1
懖	kwat4
懘	tsyhe2
懘	tsyhej3
懚	jïn3
懛	toj1
懜	muwng1
懜	mjuwng1
懜	mong3
懝	ngoj3
懝	ngik4
懟	drwij3
懠	dzej3
懠	dzej1
懡	ma2
懢	lam3
懢	lam1
懣	man2
懣	mwon2
懣	mwon3
懤	drjuw3
懤	drjuw1
懤	taw2
懥	trij3
懥	tsyij3
懦	nyu1
懦	nwa3
懨	jiem1
懪	baewk4
懫	trij3
懫	tsyit4
懬	khwang2
懬	khang2
懮	juw2
懰	ljuw2
懰	ljuw1
懱	met4
懲	dring1
懵	muwng2
懵	mong3
懶	lan2
懷	hweaj1
懸	hwen1
懹	nyang3
懺	tsrhaem3
懻	kij3
懼	gju3
懽	xwan1
懽	kwan3
懾	tsyep4
懿	ij3
戀	ljwen3
