Unicode		按	遺		現		TUPA（用現）	遺	現
17722	䔺		以合支上	✓	以合三支上	✓	jwieq		wai5
17722	䔺		以合支平	✓	以合三支平	✓	jwie		wai4
17725	䔽		影開B祭去	✓	影開三B祭去	✓	qyejh		jai3
17725	䔽		影開泰去	✓	影開一泰去	✓	qajh		oi3
17726	䔾		匣開寒入	✓	匣開一寒入	✓	ghat		hot6
17726	䔾		溪開B祭去	✓	溪開三B祭去	✓	khyejh		hai3
17727	䔿		精魂上	✓	精合一魂上	✓	tsonq		zyun2
17729	䕁		幫微上	✓	幫三C微上	✓	pujq		fei2
17731	䕃		影B侵去	✓	影開三B侵去		qyimh		jam3
17732	䕄		章開蒸平	✓	章開三蒸平	✓	tjyng		zing1
17733	䕅		心豪上	✓	心開一豪上	✓	sawq		sou2
17733	䕅		生尤平		生三尤平	✓	sru		sau1
17734	䕆		定侯上	✓	定一侯上	✓	douq		dau6
17735	䕇		匣灰上	✓	匣合一灰上	✓	ghojq		wui6
17735	䕇		見灰平	✓	見合一灰平	✓	koj		gui1
17736	䕈		心添入	✓	心開四添入	✓	sep		sip3
17741	䕍		以開祭去	✓	以開三祭去	✓	jiejh		jai6
17747	䕓		初開山入	✓	初開二山入	✓	tsrheet		caat3
17752	䕘		來開清上	✓	來開三清上	✓	liaengq		ling5
17752	䕘		來開青平	✓	來開四青平	✓	leng		ling4
17753	䕙		從開先入	✓	從開四先入	✓	dzet		zit6
17758	䕞		來開唐去	✓	來開一唐去	✓	langh		long6
17761	䕡		來魚平	✓	來開三魚平	✓	lyo		leoi4
17766	䕦		以開清平	✓	以開三清平	✓	jiaeng		jing4
17767	䕧		匣肴上	✓	匣開二肴上	✓	ghaewq		haau6
17767	䕧		見肴上	✓	見開二肴上	✓	kaewq		gaau2
17769	䕩		來豪上	✓	來開一豪上	✓	lawq		lou5
17770	䕪		澄開二庚入	✓	澄開二庚入	✓	draek		zak6
17773	䕭		邪鹽平	✓	邪開三鹽平	✓	ziem		cim4
17784	䕸		匣開山入	✓	匣開二山入	✓	gheet		haat6
17784	䕸		見開皆平	✓	見開二皆平	✓	keej		gaai1
17785	䕹		從添入	✓	從開四添入	✓	dzep		zip6
17785	䕹		從覃入	✓	從開一覃入	✓	dzop		zaap6
17786	䕺		從一東平	✓	從一東平	✓	dzoung		cung4
17787	䕻		來開支平	✓	來開三支平	✓	lie		lei4
17787	䕻		來開齊去	✓	來開四齊去	✓	lejh		lai6
17788	䕼		日開仙平	✓	日開三仙平	✓	njien		jin4
17792	䖀		曉B宵平		曉開三B宵平	✓	hyew		hiu1
17795	䖃		以開陽入	✓	以開三陽入	✓	jyak		joek6
17798	䖆		孃開陽去	✓	孃開三陽去	✓	nryangh		noeng6
17798	䖆		日開陽上	✓	日開三陽上	✓	njyangq		joeng5
17802	䖊		疑開廢去	✓	疑開三C廢去	✓	ngyojh		ngai6
17807	䖏		昌魚去	✓	昌開三魚去	✓	tjhyoh		cyu3
17808	䖐		疑欣平	✓	疑開三C殷平	✓	ngyn		ngan4
17809	䖑		明青入	✓	明四青入	✓	mek		mik6
17810	䖒		曉開B支平	✓	曉開三B支平	✓	hye		hei1
17812	䖔		曉談去	✓	曉開一談去	✓	hamh		ham3
17812	䖔		溪談上	✓	溪開一談上	✓	khamq		ham2
17816	䖘		定模平	✓	定一模平	✓	do		tou4
17817	䖙		定開齊平	✓	定開四齊平	✓	dej		tai4
17817	䖙		透開齊平	✓	透開四齊平	✓	thej		tai1
17820	䖜		疑開B眞平	✓	疑開三B真平	✓	ngyin		ngan4
17825	䖡		孃三東入	✓	孃三東入	✓	nruk		nuk6
17826	䖢		明A宵平	✓	明三A宵平	✓	miew		miu4
17828	䖤		影合元上	✓	影合三C元上	✓	quonq		jyun2
17830	䖦		章合仙入	✓	章合三仙入	✓	tjwiet		zyut3
17831	䖧		泥開寒入	✓	泥開一寒入	✓	nat		naat6
17833	䖩		並A眞入	✓	並三A真入	✓	bit		bat6
17834	䖪		精開支平	✓	精開三支平	✓	tsie		zi1
17837	䖭		見合B仙去	✓	見合三B仙去	✓	kuenh		gyun3
17838	䖮		曉開陽上	✓	曉開三C陽上	✓	hyangq		hoeng2
17839	䖯		溪合齊平	✓	溪合四齊平	✓	khwej		fai1
17841	䖱		溪合陽平	✓	溪合三C陽平	✓	khuang		fong1
17842	䖲		邪合眞平	✓	邪合三真平	✓	zwin		ceon4
17843	䖳		澄開二麻去	✓	澄開二麻去	✓	draeh		zaa6
17845	䖵		見魂平	✓	見合一魂平	✓	kon		gwan1
17846	䖶		曉灰平	✓	曉合一灰平	✓	hoj		fui1
17849	䖹		明A支上	✓	明三A支上	✓	mieq		mei5
17851	䖻		來尤平	✓	來三尤平	✓	lu		lau4
17857	䗁		溪開B支平	✓	溪開三B支平	✓	khye		hei1
17857	䗁		羣開B支上	✓	羣開三B支上	✓	gyeq		gei6
17858	䗂		曉模上	✓	曉一模上	✓	hoq		fu2
17859	䗃		崇開刪上	✓	崇開二刪上	✓	dzraenq		zaan6
17859	䗃		崇開刪去	✓	崇開二刪去	✓	dzraenh		zaan6
17861	䗅		澄開陽平	✓	澄開三陽平	✓	dryang		coeng4
17862	䗆		見合寒上	✓	見合一寒上	✓	kwanq		gun2
17863	䗇		羣三東入	✓	羣三C東入	✓	guk		guk6
17871	䗏		生尤平	✓	生三尤平		sru		sau1
17872	䗐		書開支去	✓	書開三支去	✓	sjieh		si3
17872	䗐		書開支平	✓	書開三支平	✓	sjie		si1
17875	䗓		清一東平	✓	清一東平		tshoung		cung1
17876	䗔		匣侯平	✓	匣一侯平	✓	ghou		hau4
17879	䗗		見開齊平	✓	見開四齊平	✓	kej		gai1
17880	䗘		見談入	✓	見開一談入	✓	kap		gap3
17882	䗚		幫唐入	✓	幫一唐入	✓	pak		bok3
17883	䗛		心三東入	✓	心三東入		suk		suk1
17883	䗛		心尤平	✓	心三尤平		su		sau1
17888	䗠		邪合仙平	✓	邪合三仙平	✓	zwien		cyun4
17889	䗡		云開仙平	✓	云開三B仙平	✓	yen		jin4
17891	䗣		匣談去	✓	匣開一談去	✓	ghamh		ham6
17891	䗣		匣談平	✓	匣開一談平	✓	gham		ham4
17892	䗤		以鍾平	✓	以三鍾平	✓	juong		jung4
17893	䗥		清鍾平	✓	清三鍾平	✓	tshuong		cung1
17893	䗥		精一東平	✓	精一東平	✓	tsoung		zung1
17895	䗧		溪開唐平	✓	溪開一唐平	✓	khang		hong1
17898	䗪		章開三麻去	✓	章開三麻去	✓	tjiaeh		ze3
17898	䗪		章開清入	✓	章開三清入	✓	tjiaek		zik1
17903	䗯		精開眞去	✓	精開三真去	✓	tsinh		zan3
17904	䗰		見合寒去	✓	見合一寒去		kwanh		gun3
17905	䗱		並一東入	✓	並一東入	✓	bouk		buk6
17905	䗱		並冬入	✓	並一冬入	✓	bok		buk6
17906	䗲		來開眞去	✓	來開三真去	✓	linh		lan6
17909	䗵		見開陽平	✓	見開三C陽平	✓	kyang		goeng1
17910	䗶		來談入	✓	來開一談入	✓	lap		laap6
17911	䗷		影開蒸入	✓	影開三C蒸入	✓	qyk		jik1
17917	䗽		以合脂去	✓	以合三脂去	✓	jwih		wai6
17919	䗿		泥開青上	✓	泥開四青上	✓	nengq		ning5
17920	䘀		並尤上	✓	並三C尤上	✓	buq		fau6
17921	䘁		精開仙入		精開三仙入	✓	tsiet		zit3
17923	䘃		明登入	✓	明一登入	✓	meok		mak6
17924	䘄		章魚去	✓	章開三魚去	✓	tjyoh		zyu3
17925	䘅		泥開登入	✓	泥開一登入	✓	neok		nak6
17926	䘆		曉欣上	✓	曉開三C殷上	✓	hynq	han2	jan2
17926	䘆		曉開元上	✓	曉開三C元上	✓	hyonq		hin2
17927	䘇		明文平	✓	明三C文平	✓	mun		man4
17932	䘌		孃開眞入	✓	孃開三真入	✓	nrit		nat6
17934	䘎		影合刪平	✓	影合二刪平	✓	qwaen		waan1
17938	䘒		精灰平	✓	精合一灰平	✓	tsoj		zeoi1
17939	䘓		溪覃去	✓	溪開一覃去	✓	khomh		ham3
17949	䘝		以開蒸入	✓	以開三蒸入	✓	jyk		jik6
17954	䘢		知魚上	✓	知開三魚上	✓	tryoq		zyu2
17960	䘨		見蕭上	✓	見開四蕭上	✓	kewq		giu2
17962	䘪		昌三東平	✓	昌三東平	✓	tjhung		cung1
17967	䘯		生肴平	✓	生開二肴平	✓	sraew		saau1
17968	䘰		以開仙平	✓	以開三仙平	✓	jien		jin4
17968	䘰		書開仙平	✓	書開三仙平	✓	sjien		sin1
17969	䘱		以虞去	✓	以合三虞去	✓	juoh		jyu6
17971	䘳		見B侵平	✓	見開三B侵平	✓	kyim		gam1
17975	䘷		幫先入	✓	幫四先入	✓	pet		bit3
17976	䘸		以開清入	✓	以開三清入	✓	jiaek		jik6
17976	䘸		章開清入	✓	章開三清入	✓	tjiaek		zik1
17980	䘼		影合元上	✓	影合三C元上	✓	quonq		jyun2
17981	䘽		疑開先入	✓	疑開四先入	✓	nget		jit6
17981	䘽		疑開齊上	✓	疑開四齊上	✓	ngejq		ngai5
17981	䘽		疑開齊平	✓	疑開四齊平	✓	ngej		ngai4
17982	䘾		見合寒上	✓	見合一寒上	✓	kwanq		gun2
17982	䘾		見合寒去	✓	見合一寒去	✓	kwanh		gun3
17983	䘿		羣文入	✓	羣合三C文入	✓	gut		gwat6
17987	䙃		定合一歌去	✓	定合一歌去		dwah		do6
17988	䙄		初侵入	✓	初開三侵入	✓	tsrhyip		cap1
17988	䙄		莊咸入	✓	莊開二咸入	✓	tsreep		zaap3
17989	䙅		影A宵平	✓	影開三A宵平	✓	qiew		jiu1
17991	䙇		日合仙平	✓	日合三仙平	✓	njwien		jyun4
17992	䙈		匣侯平	✓	匣一侯平	✓	ghou		hau4
17998	䙎		匣開佳平	✓	匣開二佳平	✓	ghee		haai4
17999	䙏		幫唐入	✓	幫一唐入	✓	pak		bok3
18000	䙐		溪開耕入	✓	溪開二耕入	✓	kheek		hak1
18004	䙔		影侯上	✓	影一侯上	✓	qouq		au2
18004	䙔		影侯去	✓	影一侯去	✓	qouh		au3
18004	䙔		影侯平	✓	影一侯平	✓	qou		au1
18004	䙔		影虞平	✓	影合三C虞平	✓	quo		jyu1
18005	䙕		心鍾上	✓	心三鍾上	✓	suongq		sung2
18005	䙕		精鍾上	✓	精三鍾上	✓	tsuongq		zung2
18008	䙘		初魚上	✓	初開三魚上	✓	tsrhyoq		co2
18008	䙘		精三東入	✓	精三東入	✓	tsuk		zuk1
18015	䙟		云合微平	✓	云合三C微平	✓	uj		wai4
18017	䙡		溪合B脂去	✓	溪合三B脂去	✓	khuih		fai3
18017	䙡		溪合微去	✓	溪合三C微去	✓	khujh		fai3
18018	䙢		精開蒸去	✓	精開三蒸去	✓	tsyngh		zing3
18028	䙬		影開耕去	✓	影開二耕去	✓	qeengh		ang3
18029	䙭		溪開B仙平	✓	溪開三B仙平	✓	khyen		hin1
18029	䙭		見開B仙上	✓	見開三B仙上	✓	kyenq		gin2
18033	䙱		常鍾入	✓	常三鍾入	✓	djuok		suk6
18034	䙲		匣合先平	✓	匣合四先平		ghwen		jyun4
18037	䙵		匣合齊平	✓	匣合四齊平	✓	ghwej		wai4
18039	䙷		疑咍去	✓	疑開一咍去	✓	ngeojh		ngoi6
18039	䙷		端開登入	✓	端開一登入	✓	teok		dak1
18044	䙼		常宵上	✓	常開三宵上	✓	djiewq		siu6
18045	䙽		曉開先入	✓	曉開四先入	✓	het		hit3
18046	䙾		書開支平	✓	書開三支平	✓	sjie		si1
18052	䚄		來一東入	✓	來一東入	✓	louk		luk6
18052	䚄		來鍾入	✓	來三鍾入	✓	luok		luk6
18053	䚅		來咍去	✓	來開一咍去	✓	leojh		loi6
18055	䚇		生開三庚上	✓	生開三庚上	✓	sryaengq		sang2
18056	䚈		見合A仙去	✓	見合三A仙去	✓	kwienh		gyun3
18059	䚋		云文去	✓	云合三C文去	✓	unh		wan6
18060	䚌		見豪平	✓	見開一豪平	✓	kaw		gou1
18062	䚎		徹江去	✓	徹二江去	✓	trhoeungh		coeng3
18062	䚎		徹江平	✓	徹二江平	✓	trhoeung		coeng1
18064	䚐		從開青入	✓	從開四青入	✓	dzek		zik6
18064	䚐		透開青入	✓	透開四青入	✓	thek		tik1
18068	䚔		幫A眞去	✓	幫三A真去	✓	pinh		ban3
18068	䚔		幫A眞平	✓	幫三A真平	✓	pin		ban1
18068	䚔		滂A眞去	✓	滂三A真去	✓	phinh		pan3
18069	䚕		來開脂去	✓	來開三脂去	✓	lih		lei6
18069	䚕		來開齊去	✓	來開四齊去	✓	lejh		lai6
18072	䚘		崇開二庚平	✓	崇開二庚平	✓	dzraeng		cang4
18073	䚙		曉合元平	✓	曉合三C元平	✓	huon		hyun1
18073	䚙		曉開B支平	✓	曉開三B支平	✓	hye		hei1
18076	䚜		幫齊平	✓	幫四齊平	✓	pej		bai1
18077	䚝		從魂入	✓	從合一魂入	✓	dzot		zyut6
18080	䚠		匣魂上	✓	匣合一魂上	✓	ghonq		wan6
18081	䚡		心咍平	✓	心開一咍平	✓	seoj		soi1
18082	䚢		徹開仙入	✓	徹開三仙入	✓	trhiet		cit3
18082	䚢		徹開祭去	✓	徹開三祭去	✓	trhiejh		cai3
18083	䚣		定開齊平	✓	定開四齊平	✓	dej		tai4
18083	䚣		端開齊平	✓	端開四齊平	✓	tej		dai1
18085	䚥		孃江入	✓	孃二江入	✓	nroeuk		noek6
18086	䚦		澄開支上	✓	澄開三支上	✓	drieq		zi6
18087	䚧		來尤平	✓	來三尤平	✓	lu		lau4
18088	䚨		並寒入	✓	並一寒入	✓	bat		but6
18088	䚨		幫廢去	✓	幫三C廢去	✓	puojh		fai3
18089	䚩		見B宵上	✓	見開三B宵上	✓	kyewq		giu2
18091	䚫		匣開青入	✓	匣開四青入	✓	ghek		hik6
18091	䚫		見江入	✓	見二江入	✓	koeuk		gok3
18093	䚭		曉合元平	✓	曉合三C元平	✓	huon		hyun1
18094	䚮		日開蒸平	✓	日開三蒸平	✓	njyng		jing4
18099	䚳		章開支去	✓	章開三支去	✓	tjieh		zi3
18100	䚴		疑合刪入	✓	疑合二刪入	✓	ngwaet		ngaat6
18103	䚷		影開齊上	✓	影開四齊上	✓	qejq		jai2
18103	䚷		影開齊平	✓	影開四齊平	✓	qej		jai1
18105	䚹		滂A支上	✓	滂三A支上	✓	phieq		pei2
18107	䚻		以尤平	✓	以三尤平	✓	ju		jau4
18116	䛄		影合元上	✓	影合三C元上	✓	quonq		jyun2
18116	䛄		影合元去	✓	影合三C元去	✓	quonh		jyun3
18117	䛅		曉銜入	✓	曉開二銜入	✓	haep		haap3
18118	䛆		澄尤去	✓	澄三尤去	✓	druh		zau6
18120	䛈		書開脂去	✓	書開三脂去		sjih		si3
18123	䛋		清開支去	✓	清開三支去	✓	tshieh		ci3
18123	䛋		羣開B支去	✓	羣開三B支去	✓	gyeh		gei6
18124	䛌		定豪平	✓	定開一豪平	✓	daw		tou4
18125	䛍		幫微去	✓	幫三C微去	✓	pujh		fei3
18126	䛎		曉合先入	✓	曉合四先入	✓	hwet		hyut3
18133	䛕		以虞平	✓	以合三虞平		juo		jyu4
18135	䛗		章開脂上	✓	章開三脂上	✓	tjiq		zi2
18136	䛘		孃侵平	✓	孃開三侵平	✓	nrim		nam4
18136	䛘		日侵平	✓	日開三侵平	✓	njim		jam4
18138	䛚		來開陽入	✓	來開三陽入	✓	lyak		loek6
18139	䛛		匣灰去	✓	匣合一灰去	✓	ghojh		wui6
18141	䛝		泥豪平	✓	泥開一豪平		naw		nou4
18142	䛞		匣開寒上	✓	匣開一寒上	✓	ghanq		hon6
18144	䛠		端侯去	✓	端一侯去	✓	touh		dau3
18146	䛢		透一東入	✓	透一東入	✓	thouk		tuk1
18146	䛢		透合一歌平	✓	透合一歌平	✓	thwa		to1
18149	䛥		曉欣入	✓	曉開三C殷入	✓	hyt		hat1
18153	䛩		影模上	✓	影一模上	✓	qoq		wu2
18154	䛪		溪三東去	✓	溪三C東去	✓	khungh		hung3
18156	䛬		定豪平	✓	定開一豪平	✓	daw		tou4
18157	䛭		曉開二庚去	✓	曉開二庚去	✓	haengh		hang3
18158	䛮		羣尤上	✓	羣三C尤上	✓	guq		gau6
18163	䛳		影嚴去	✓	影開三C嚴去	✓	qyomh		jim3
18169	䛹		清開先去	✓	清開四先去	✓	tshenh		cin3
18171	䛻		以尤上	✓	以三尤上	✓	juq		jau5
18173	䛽		莊咸入	✓	莊開二咸入	✓	tsreep		zaap3
18174	䛾		心模去	✓	心一模去	✓	soh		sou3
18178	䜂		匣豪去		匣開一豪去	✓	ghawh		hou6
18179	䜃		端灰平	✓	端合一灰平	✓	toj		deoi1
18181	䜅		以合脂平	✓	以合三脂平	✓	jwi		wai4
18181	䜅		常合脂平	✓	常合三脂平	✓	djwi		seoi4
18181	䜅		清侯平	✓	清一侯平	!	tshou		cau1
18181	䜅		清合脂平	!	清合三脂平	✓	tshwi		ceoi1
18182	䜆		章鹽入	✓	章開三鹽入	✓	tjiep		zip3
18184	䜈		初肴平	✓	初開二肴平	✓	tsrhaew		caau1
18185	䜉		初臻入	✓	初開三臻入	✓	tsrhyit		cat1
18187	䜋		匣灰上	✓	匣合一灰上	✓	ghojq		wui6
18187	䜋		匣灰去	✓	匣合一灰去	✓	ghojh		wui6
18188	䜌		來合仙去	✓	來合三仙去	✓	lwienh		lyun6
18188	䜌		來合仙平	✓	來合三仙平	✓	lwien		lyun4
18188	䜌		來合寒平	✓	來合一寒平	✓	lwan		lyun4
18191	䜏		透合一歌平	✓	透合一歌平	✓	thwa		to1
18192	䜐		曉合A支平	✓	曉合三A支平	✓	hwie		fai1
18193	䜑		影模去	✓	影一模去	✓	qoh		wu3
18194	䜒		影豪去	✓	影開一豪去	✓	qawh		ou3
18197	䜕		明夬去	✓	明二夬去	✓	maejh		maai6
18197	䜕		曉開夬去	✓	曉開二夬去	✓	haejh		haai3
18197	䜕		曉開皆去	✓	曉開二皆去	✓	heejh		haai3
18201	䜙		疑覃平	✓	疑開一覃平	✓	ngom		ngam4
18202	䜚		定覃入	✓	定開一覃入	✓	dop		daap6
18204	䜜		以合支去	✓	以合三支去	✓	jwieh		wai6
18205	䜝		透合寒上	✓	透合一寒上		thwanq		tyun2
18210	䜢		曉開元上	✓	曉開三C元上	✓	hyonq		hin2
18218	䜪		羣尤平	✓	羣三C尤平	✓	gu		kau4
18219	䜫		見江平	✓	見二江平	✓	koeung		gong1
18222	䜮		來蕭平	✓	來開四蕭平	✓	lew		liu4
18222	䜮		來豪平	✓	來開一豪平	✓	law		lou4
18223	䜯		羣三東入	✓	羣三C東入	✓	guk		guk6
18224	䜰		曉豪平		曉開一豪平	✓	haw		hou1
18225	䜱		明寒平	✓	明一寒平	✓	man		mun4
18226	䜲		來鹽入	✓	來開三鹽入	✓	liep		lip6
18228	䜴		初虞去	✓	初合三虞去	✓	tsrhuoh		co3
18230	䜶		匣江平	✓	匣二江平	✓	ghoeung		hong4
18231	䜷		清侵平	✓	清開三侵平	✓	tshim		cam1
18232	䜸		明灰上	✓	明一灰上	✓	mojq		mui5
18234	䜺		初開三庚入	✓	初開三庚入	✓	tsrhyaek		cak1
18236	䜼		見一東入	✓	見一東入	✓	kouk		guk1
18237	䜽		以虞平	✓	以合三虞平	✓	juo		jyu4
18238	䜾		影B侵平	✓	影開三B侵平	✓	qyim		jam1
18241	䝁		來豪平	✓	來開一豪平	✓	law		lou4
18244	䝄		生江平	✓	生二江平	✓	sroeung		soeng1
18251	䝋		精冬去	✓	精一冬去	✓	tsongh		zung3
18253	䝍		見文去	✓	見合三C文去	✓	kunh		gwan3
18255	䝏		來侯平	✓	來一侯平	✓	lou		lau4
18255	䝏		來虞平	✓	來合三虞平	✓	luo		leoi4
18256	䝐		以合支上	✓	以合三支上	✓	jwieq		wai5
18256	䝐		以合支平	✓	以合三支平	✓	jwie		wai4
18257	䝑		徹鍾平	✓	徹三鍾平	✓	trhuong		cung1
18258	䝒		崇虞上	✓	崇合三虞上	✓	dzruoq		zo6
18261	䝕		章鹽入	✓	章開三鹽入	✓	tjiep		zip3
18262	䝖		莊肴上	✓	莊開二肴上	✓	tsraewq		zaau2
18266	䝚		孃開脂平	✓	孃開三脂平	✓	nri		nei4
18268	䝜		心合寒平	✓	心合一寒平	✓	swan		syun1
18271	䝟		影開山入	✓	影開二山入	✓	qeet		aat3
18273	䝡		明元去	✓	明三C元去	✓	muonh		maan6
18274	䝢		明寒去	✓	明一寒去	✓	manh		mun6
18275	䝣		羣魚平	✓	羣開三C魚平	✓	gyo		keoi4
18276	䝤		來豪上	✓	來開一豪上	✓	lawq		lou5
18276	䝤		知肴上	✓	知開二肴上	✓	traewq		zaau2
18278	䝦		章三東平	✓	章三東平	✓	tjung		zung1
18282	䝪		生魚上	✓	生開三魚上	✓	sryoq		so2
18285	䝭		見侯去	✓	見一侯去	✓	kouh		gau3
18286	䝮		匣合先去	✓	匣合四先去	✓	ghwenh		jyun6
18294	䝶		來開陽平	✓	來開三陽平	✓	lyang		loeng4
18295	䝷		知開支平	✓	知開三支平	✓	trie		zi1
18296	䝸		羣開B支去	✓	羣開三B支去	✓	gyeh		gei6
18297	䝹		影合寒上	✓	影合一寒上	✓	qwanq		wun2
18299	䝻		見魚平	✓	見開三C魚平	✓	kyo		geoi1
18300	䝼		從開清去	✓	從開三清去	✓	dziaengh		zing6
18300	䝼		從開清平	✓	從開三清平	✓	dziaeng		cing4
18304	䞀		匣侯去	✓	匣一侯去	✓	ghouh		hau6
18305	䞁		影開元上	✓	影開三C元上	✓	qyonq		jin2
18305	䞁		影開元去	✓	影開三C元去	✓	qyonh		jin3
18306	䞂		日合仙上	✓	日合三仙上	✓	njwienq		jyun5
18307	䞃		知開脂去	✓	知開三脂去	✓	trih		zi3
18312	䞈		見合B支去	✓	見合三B支去	✓	kueh		gwai3
18315	䞋		初臻去	✓	初開三臻去	✓	tsrhyinh		can3
18323	䞓		徹開清平	✓	徹開三清平	✓	trhiaeng		cing1
18324	䞔		明微上	✓	明三C微上	✓	mujq		mei5
18325	䞕		日虞平	✓	日合三虞平	✓	njuo		jyu4
18327	䞗		初開皆平	✓	初開二皆平	✓	tsrheej		caai1
18327	䞗		清咍平	✓	清開一咍平	✓	tsheoj		coi1
18328	䞘		羣欣入	✓	羣開三C殷入	✓	gyt		gat6
18329	䞙		精覃入	✓	精開一覃入	✓	tsop		zaap3
18330	䞚		溪開B支上	✓	溪開三B支上	✓	khyeq		hei2
18330	䞚		羣開A支平	✓	羣開三A支平	✓	gie		kei4
18334	䞞		並文入	✓	並三C文入	✓	but		fat6
18336	䞠		章開清入	✓	章開三清入	✓	tjiaek		zik1
18339	䞣		昌開三麻去	✓	昌開三麻去	✓	tjhiaeh		ce3
18339	䞣		清開三麻去	✓	清開三麻去	✓	tshiaeh		ce3
18339	䞣		徹開二庚入		徹開二庚入	✓	trhaek		cak1
18340	䞤		滂虞上	✓	滂三C虞上	✓	phuoq		fu2
18340	䞤		羣虞平	✓	羣合三C虞平	✓	guo		keoi4
18341	䞥		云尤去	✓	云三C尤去	✓	uh		jau6
18342	䞦		匣開二庚入	✓	匣開二庚入	✓	ghaek		hak6
18343	䞧		匣侯去	✓	匣一侯去	✓	ghouh		hau6
18344	䞨		溪合A支上	✓	溪合三A支上	✓	khwieq		fai2
18345	䞩		匣咸入	✓	匣開二咸入	✓	gheep		haap6
18346	䞪		從開陽去	✓	從開三陽去	✓	dzyangh		zoeng6
18349	䞭		清尤去	✓	清三尤去	✓	tshuh		cau3
18350	䞮		透模平	✓	透一模平	✓	tho		tou1
18351	䞯		滂虞去	✓	滂三C虞去	✓	phuoh		fu3
18352	䞰		崇合耕入	✓	崇合二耕入	✓	dzrweek		zak6
18355	䞳		並登入	✓	並一登入	✓	beok		bak6
18355	䞳		滂侯去	✓	滂一侯去	✓	phouh		pau3
18355	䞳		滂虞去	✓	滂三C虞去	✓	phuoh		fu3
18356	䞴		知肴去	✓	知開二肴去	✓	traewh		zaau3
18356	䞴		知肴平	✓	知開二肴平	✓	traew		zaau1
18357	䞵		見合B仙入	✓	見合三B仙入	✓	kuet		gyut3
18359	䞷		羣合元入	✓	羣合三C元入	✓	guot		gyut6
18365	䞽		生開三庚入	✓	生開三庚入	✓	sryaek		sak1
18366	䞾		澄開支平	✓	澄開三支平	✓	drie		ci4
18367	䞿		曉開元平	✓	曉開三C元平	✓	hyon		hin1
18367	䞿		溪開元平	✓	溪開三C元平	✓	khyon		hin1
18370	䟂		明寒平	✓	明一寒平	✓	man		mun4
18370	䟂		明魂平	✓	明一魂平	✓	mon		mun4
18371	䟃		清覃入	✓	清開一覃入	✓	tshop		caap3
18371	䟃		清覃平	✓	清開一覃平	✓	tshom		caam1
18372	䟄		崇合耕入	✓	崇合二耕入	✓	dzrweek		zak6
18372	䟄		清開清入	✓	清開三清入	✓	tshiaek		cik1
18373	䟅		從鹽上	✓	從開三鹽上	✓	dziemq		zim6
18374	䟆		幫A眞入	✓	幫三A真入	✓	pit		bat1
18375	䟇		見開微平	✓	見開三C微平	✓	kyj		gei1
18376	䟈		澄開眞入		澄開三真入	✓	drit		zat6
18377	䟉		章鍾入	✓	章三鍾入	✓	tjuok		zuk1
18378	䟊		羣魚平	✓	羣開三C魚平	✓	gyo		keoi4
18380	䟌		見開A眞入		見開三A真入	✓	kit		gat1
18380	䟌		從開先入		從開四先入	✓	dzet		zit6
18381	䟍		幫先平	✓	幫四先平	✓	pen		bin1
18381	䟍		影開B仙上	✓	影開三B仙上	✓	qyenq		jin2
18382	䟎		從開寒上	✓	從開一寒上		dzanq		zaan6
18382	䟎		精開寒去	✓	精開一寒去		tsanh		zaan3
18383	䟏		來開青入	✓	來開四青入	✓	lek		lik6
18383	䟏		書開陽入	✓	書開三陽入	✓	sjyak		soek3
18384	䟐		來開青入	✓	來開四青入	✓	lek		lik6
18385	䟑		以開陽入	✓	以開三陽入	✓	jyak		joek6
18386	䟒		羣合B仙平	✓	羣合三B仙平	✓	guen		kyun4
18387	䟓		徹開二庚平	✓	徹開二庚平	✓	trhaeng		cang1
18387	䟓		徹開清平	✓	徹開三清平	✓	trhiaeng		cing1
18387	䟓		知開耕平	✓	知開二耕平	✓	treeng		zang1
18388	䟔		滂虞去	✓	滂三C虞去	✓	phuoh		fu3
18389	䟕		初開二麻去	✓	初開二麻去	!	tsrhaeh		caa3
18391	䟗		常開支上	✓	常開三支上	✓	djieq		si6
18392	䟘		匣開唐上	✓	匣開一唐上	✓	ghangq		hong6
18392	䟘		見開唐上	✓	見開一唐上	✓	kangq		gong2
18393	䟙		清開先入	✓	清開四先入	✓	tshet		cit3
18395	䟛		並寒入	✓	並一寒入	✓	bat		but6
18395	䟛		幫微去	✓	幫三C微去	✓	pujh		fei3
18397	䟝		透侯去	✓	透一侯去	✓	thouh		tau3
18400	䟠		曉合元入	✓	曉合三C元入	✓	huot		hyut3
18401	䟡		端開齊去	✓	端開四齊去	✓	tejh		dai3
18403	䟣		徹合眞入	✓	徹合三真入	✓	trhwit		ceot1
18407	䟧		定開先平	✓	定開四先平	✓	den		tin4
18408	䟨		明A眞上	✓	明三A真上	✓	minq		man5
18411	䟫		昌開陽上	✓	昌開三陽上	✓	tjhyangq		coeng2
18411	䟫		澄開二庚平	✓	澄開二庚平		draeng		cang4
18415	䟯		溪合寒入	✓	溪合一寒入	✓	khwat		fut3
18420	䟴		章開眞去	✓	章開三真去	✓	tjinh		zan3
18421	䟵		羣尤平	✓	羣三C尤平	✓	gu		kau4
18423	䟷		徹開祭去	✓	徹開三祭去	✓	trhiejh		cai3
18424	䟸		羣合B脂平	✓	羣合三B脂平	✓	gui		kwai4
18424	䟸		見合B脂平	✓	見合三B脂平	✓	kui		gwai1
